      T1    T2   T3    T4    T5    T6    T7    T8    T9    T10    T11    T12    T13    T14    T15    T16    T17    T18    T19     official_test    initial_multi    train_runtime    train_epoch    train_samples
---  ----  ----  ----  ----  ----  ----  ----  ----  ----  -----  -----  -----  -----  -----  -----  -----  -----  -----  -----  ---------------  ---------------  ---------------  -------------  ---------------
T1    2     0    -     -     -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             92.7292           13              82
T2    0     6    76.0  -     -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             163.649           13              500
T3    0     0    76.0  0.0   -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             78.0809            6              500
T4    0     0    68.0  42.0  10.0  -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             105.548           10              500
T5    0     0    26.0  0.0   52.0  0.0   -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             145.527           10              500
T6    0     0    30.0  4.0   34.0  14.0  0.0   -     -     -      -      -      -      -      -      -      -      -      -             0                0             51.9111            4              500
T7    0     0    76.0  2.0   36.0  28.0  0.0   0.0   -     -      -      -      -      -      -      -      -      -      -             0                0             46.8021            4              500
T8    0     0    76.0  2.0   36.0  14.0  0.0   0.0   0.0   -      -      -      -      -      -      -      -      -      -             0                0             47.0248            6              500
T9    0     0    76.0  0.0   36.0  14.0  0.0   0.0   0.0   0.0    -      -      -      -      -      -      -      -      -             0                0             87.2911            6              500
T10   0     0    78.0  0.0   36.0  14.0  0.0   0.0   0.0   0.0    10.0   -      -      -      -      -      -      -      -             0                0             45.5946            4              58
T11   0     0    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0    52.0   0.0    -      -      -      -      -      -      -             0                0             176.623           11              500
T12   0     0    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0    54.0   0.0    2.0    -      -      -      -      -      -             0                0             31.4821            4              78
T13   0     0    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0    52.0   0.0    2.0    8.0    -      -      -      -      -             0                0             32.2242            4              100
T14   0     0    24.0  0.0   0.0   0.0   0.0   0.0   0.0   0.0    0.0    0.0    0.0    62.0   0.0    -      -      -      -             0                0             114.841            8              500
T15   0     0    24.0  0.0   0.0   0.0   0.0   0.0   0.0   0.0    0.0    0.0    2.0    60.0   0.0    0.0    -      -      -             0                0             45.1471            4              500
T16   0     0    24.0  0.0   34.0  0.0   0.0   0.0   0.0   0.0    14.0   0.0    0.0    32.0   0.0    16.0   0.0    -      -             0                0             70.8038            8              500
T17   0     0    24.0  0.0   32.0  28.0  0.0   0.0   0.0   0.0    0.0    0.0    0.0    32.0   0.0    0.0    0.0    0.0    -             0                0             125.427            9              500
T18   0     0    24.0  0.0   32.0  32.0  0.0   0.0   0.0   0.0    0.0    0.0    2.0    32.0   0.0    0.0    0.0    24.0   0.0           0                0             88.2843            6              500
T19   0     0    24.0  0.0   0.0   0.0   0.0   0.0   0.0   0.0    12.0   0.0    0.0    32.0   0.0    0.0    0.0    6.0    0.0           0                0             163.342           13              500
