      T1    T2   T3    T4    T5    T6    T7    T8    T9    T10    T11    T12    T13    T14    T15    T16    T17    T18    T19     official_test    initial_multi    train_runtime    train_epoch    train_samples
---  ----  ----  ----  ----  ----  ----  ----  ----  ----  -----  -----  -----  -----  -----  -----  -----  -----  -----  -----  ---------------  ---------------  ---------------  -------------  ---------------
T1    54    0    -     -     -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             67.8642            5              500
T2    36    18   0.0   -     -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             94.2318            8              500
T3    18    0    2.0   0.0   -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             128.302           10              500
T4    10    0    10.0  0.0   0.0   -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             73.6041            7              500
T5    0     0    8.0   0.0   14.0  0.0   -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             78.1526            6              500
T6    34    0    0.0   0.0   14.0  0.0   0.0   -     -     -      -      -      -      -      -      -      -      -      -             0                0             103.18            11              58
T7    18    0    2.0   0.0   14.0  0.0   0.0   0.0   -     -      -      -      -      -      -      -      -      -      -             0                0             130.483           12              500
T8    0     0    0.0   0.0   10.0  0.0   0.0   0.0   0.0   -      -      -      -      -      -      -      -      -      -             0                0             198.861           15              78
T9    0     0    0.0   0.0   0.0   0.0   0.0   0.0   42.0  0.0    -      -      -      -      -      -      -      -      -             0                0             71.7448            7              500
T10   0     0    0.0   0.0   10.0  0.0   0.0   0.0   40.0  24.0   0.0    -      -      -      -      -      -      -      -             0                0             84.7208            6              500
T11   0     4    2.0   0.0   0.0   0.0   0.0   0.0   38.0  10.0   76.0   0.0    -      -      -      -      -      -      -             0                0             50.8059            4              500
T12   0     0    0.0   0.0   32.0  0.0   0.0   0.0   0.0   24.0   76.0   2.0    32.0   -      -      -      -      -      -             0                0             91.3832           11              82
T13   0     2    6.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    60.0   0.0    -      -      -      -      -             0                0             108.996            8              500
T14   0     0    2.0   0.0   14.0  0.0   0.0   0.0   0.0   20.0   76.0   0.0    32.0   2.0    0.0    -      -      -      -             0                0             113.013            8              500
T15   36    0    0.0   0.0   14.0  0.0   0.0   0.0   0.0   16.0   26.0   0.0    32.0   0.0    0.0    0.0    -      -      -             0                0             96.3978            8              500
T16   32    0    2.0   0.0   32.0  0.0   0.0   0.0   0.0   0.0    28.0   0.0    34.0   0.0    0.0    0.0    2.0    -      -             0                0             97.3538            8              500
T17   30    0    2.0   0.0   32.0  0.0   0.0   0.0   0.0   0.0    30.0   0.0    34.0   0.0    0.0    0.0    2.0    4.0    -             0                0             32.7424            4              100
T18   0     0    8.0   0.0   26.0  0.0   0.0   0.0   0.0   0.0    24.0   0.0    60.0   0.0    0.0    0.0    0.0    66.0   0.0           0                0             212.658           17              500
T19   0     0    8.0   0.0   32.0  0.0   0.0   0.0   0.0   0.0    26.0   0.0    36.0   0.0    0.0    0.0    2.0    36.0   0.0           0                0             75.0809            5              500
