      T1    T2   T3    T4    T5    T6    T7    T8    T9    T10    T11    T12    T13    T14    T15    T16    T17    T18    T19     official_test    initial_multi    train_runtime    train_epoch    train_samples
---  ----  ----  ----  ----  ----  ----  ----  ----  ----  -----  -----  -----  -----  -----  -----  -----  -----  -----  -----  ---------------  ---------------  ---------------  -------------  ---------------
T1    0     0    -     -     -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             67.3578            5              10
T2    0     14   0.0   -     -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             158.433           15              10
T3    0     14   0.0   2.0   -     -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             145.364           15              10
T4    0     14   0.0   2.0   0.0   -     -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             31.8103            4              10
T5    0     14   0.0   2.0   0.0   0.0   -     -     -     -      -      -      -      -      -      -      -      -      -             0                0             244.757            9              10
T6    0     14   0.0   2.0   0.0   0.0   0.0   -     -     -      -      -      -      -      -      -      -      -      -             0                0             87.751             6              10
T7    0     14   0.0   2.0   0.0   0.0   0.0   0.0   -     -      -      -      -      -      -      -      -      -      -             0                0             70.9751            6              10
T8    0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   -      -      -      -      -      -      -      -      -      -             0                0             70.0535            4              10
T9    0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    -      -      -      -      -      -      -      -      -             0                0             40.4405            4              10
T10   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   -      -      -      -      -      -      -      -             0                0             45.3239            4              10
T11   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    -      -      -      -      -      -      -             0                0             58.8658            5              10
T12   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    -      -      -      -      -      -             0                0             228.165           13              10
T13   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   -      -      -      -      -             0                0             101.473            6              10
T14   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   0.0    -      -      -      -             0                0             57.2362            4              10
T15   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   4.0    2.0    -      -      -             0                0             241.252           15              10
T16   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   4.0    28.0   0.0    -      -             0                0             65.9287            5              10
T17   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   4.0    30.0   0.0    60.0   -             0                0             48.4747            4              10
T18   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   4.0    36.0   0.0    76.0   32.0          0                0             59.4972            4              10
T19   0     14   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0    24.0   0.0    0.0    32.0   2.0    50.0   0.0    76.0   28.0       19.2941           18.4            42.0377            4              10
